Batch,Pixel Accuracy,Jaccard Index,Dice Coefficient,Precision,F1 Score,Sensitivity,Specificity
75,0.9833297729492188,0.9386313527784409,0.9683443439962911,0.9698477879188009,0.9683443439962911,0.9668455540929539,0.9892338858004384
76,0.986480712890625,0.9564340856566849,0.9777319794913039,0.9654778745687836,0.9777319794913039,0.9903011480793218,0.9848456786760941
77,0.9807090759277344,0.9220633110378201,0.9594515495329351,0.9689220703504567,0.9594515495329351,0.9501643718138072,0.9903653534293618
78,0.9876289367675781,0.9373720597891159,0.9676737672072647,0.9454789824301687,0.9676737672072647,0.9909356307290285,0.986869080178832
79,0.9548454284667969,0.834627958311213,0.9098607208400917,0.8626983783159323,0.9098607208400917,0.9624778475914291,0.9524775832941812
80,0.9876708984375,0.9536836674739543,0.9762928188953275,0.9659762239995355,0.9762928188953275,0.9868321544552694,0.9879613984088913
81,0.9638137817382812,0.8610394937302238,0.9253317800412462,0.9222971912756943,0.9253317800412462,0.9283864038412939,0.975094552184759
82,0.9838790893554688,0.9442472855842425,0.9713242678392097,0.9739280708677489,0.9713242678392097,0.9687343502564866,0.989822639845746
83,0.9845542907714844,0.933734841169828,0.965732034496475,0.9478353324251586,0.965732034496475,0.9843175819056985,0.9846214877975914
84,0.9864273071289062,0.9417122636872973,0.9699812699323355,0.9580666666666666,0.9699812699323355,0.982195947100434,0.9876435285682013
85,0.9663124084472656,0.8935639387730505,0.9437906167055993,0.910172362993518,0.9437906167055993,0.9799875748483207,0.9607648626475273
86,0.9801101684570312,0.9259406559379572,0.9615464039176352,0.9529301700068704,0.9615464039176352,0.9703198725868151,0.9834838762624319
87,0.98077392578125,0.9301203482890578,0.9637951841848169,0.9495392716103555,0.9637951841848169,0.9784856838635336,0.9815843169667071
88,0.9708671569824219,0.906851086147804,0.9511503994575821,0.9714636632085086,0.9511503994575821,0.9316692354924,0.9880224414695543
89,0.9855308532714844,0.9482657500988857,0.973445999397932,0.9743805359345218,0.973445999397932,0.9725132537872959,0.9904120007343107
90,0.9809646606445312,0.9440551600426033,0.9712226066897347,0.9622768724430325,0.9712226066897347,0.9803362283745081,0.9812709219858156
91,0.9906234741210938,0.9548543511001727,0.9769058759418983,0.9704504302701088,0.9769058759418983,0.9834477801108525,0.9924360070909447
92,0.9891319274902344,0.9517167745652985,0.9752611515851445,0.971641636099384,0.9752611515851445,0.9789077344117698,0.9919961714450354
93,0.9712448120117188,0.9075432356187906,0.9515309731099137,0.9639521098503108,0.9515309731099137,0.9394258725543719,0.9849111958163604
94,0.9860038757324219,0.9519940336002513,0.9754067043375093,0.9713892819951403,0.9754067043375093,0.9794574947836037,0.9885925082109455
95,0.968505859375,0.891697603337225,0.9427485680207481,0.9691055287844658,0.9427485680207481,0.9177873190753942,0.9884783071033603
96,0.9889602661132812,0.9604866126896138,0.9798451124049363,0.9773402984245186,0.9798451124049363,0.9823627984918307,0.9914398480061302
97,0.9762763977050781,0.9277062215195759,0.962497512497814,0.9557828424973352,0.962497512497814,0.9693071952582228,0.979467443774609
98,0.9785690307617188,0.9030710835058661,0.9490671066707767,0.9642251860585072,0.9490671066707767,0.9343782355671392,0.9905785781512279
99,0.9818572998046875,0.9473876345453942,0.9729831059203127,0.9799414147424308,0.9729831059203127,0.9661229186408555,0.9898962536023055
100,0.9899139404296875,0.944129828416871,0.9712621190383027,0.9658452226545612,0.9712621190383027,0.9767401189227003,0.9926987060998151
101,0.983917236328125,0.9223200795961234,0.9595905378982479,0.9505886821116597,0.9595905378982479,0.9687645146307478,0.9876373104260899
102,0.9652252197265625,0.8769753977786475,0.9344559324714916,0.9645974349839687,0.9344559324714916,0.9061410603229495,0.9874757128603686
103,0.9861526489257812,0.9543551246746388,0.9766445336627548,0.9823328415003495,0.9766445336627548,0.9710217241114608,0.9925807959474297
104,0.98504638671875,0.9576197889638471,0.9783511531324556,0.9796387847418074,0.9783511531324556,0.977066901991065,0.989264617555645
105,0.9806289672851562,0.9424934600183459,0.9703955039410476,0.9627063355273051,0.9703955039410476,0.978208488581201,0.9817919972891311
106,0.9842376708984375,0.955416967879069,0.9772002427854108,0.9679390481187556,0.9772002427854108,0.9866403708160627,0.9829868442423259
107,0.9752540588378906,0.9000908684871167,0.9474187612972255,0.9558092372105195,0.9474187612972255,0.9391743134009353,0.9864843910222743
108,0.9866752624511719,0.9351310193696957,0.9664782487692056,0.9628836408834497,0.9664782487692056,0.9700997957846877,0.9907676062367412
109,0.9776725769042969,0.9362286311981782,0.9670641329364298,0.974129917242943,0.9670641329364298,0.960100112850423,0.9867821251701469
110,0.9779586791992188,0.9387703198185787,0.9684182909365195,0.9720844489312207,0.9684182909365195,0.9647796824290475,0.9850635854440413
111,0.9801864624023438,0.9116741773658702,0.9537966125818389,0.9690194306371441,0.9537966125818389,0.9390446830498678,0.9916411854496154
112,0.9724578857421875,0.9265506261508255,0.9618751914161096,0.9612762274665428,0.9618751914161096,0.9624749022508718,0.9780973530570579
113,0.9809074401855469,0.9352648257129923,0.9665497076023392,0.9629649358778016,0.9665497076023392,0.9701612686827488,0.9851766963381483
114,0.9823150634765625,0.9355278345640897,0.9666901378091365,0.9592054982033879,0.9666901378091365,0.9742925006517394,0.9851836891112284
115,0.9776763916015625,0.9284640303159953,0.9629052092445392,0.952090253838922,0.9629052092445392,0.9739686854827334,0.9792464202518448
116,0.9679107666015625,0.886932444420549,0.94007864144062,0.92084624187111,0.94007864144062,0.9601315368274016,0.970674911331934
