Batch,Pixel Accuracy,Jaccard Index,Dice Coefficient,Precision,F1 Score,Sensitivity,Specificity
83,0.9865036010742188,0.9417641927147631,0.9700088159500881,0.9535038746771103,0.9700088159500881,0.9870952159136,0.9863356531704713
84,0.9862213134765625,0.9410478211196344,0.9696286829005785,0.9545710406940168,0.9696286829005785,0.9851689847247377,0.986523784734159
85,0.9802131652832031,0.9349021084337349,0.9663559767274426,0.948713703515028,0.9663559767274426,0.9846668340977885,0.9784064646551308
86,0.9727249145507812,0.9006461474327798,0.9477262757713116,0.9312901418164576,0.9477262757713116,0.9647529881071104,0.9754720174804191
87,0.9808998107910156,0.9308912230334985,0.9642088709389185,0.9454412919143209,0.9642088709389185,0.9837366355985355,0.9798951365033448
88,0.9567756652832031,0.873005021070564,0.9321972031570696,0.8921020683968207,0.9321972031570696,0.9760660626793479,0.948333068262212
89,0.9866714477539062,0.952926277214917,0.9758958014266594,0.9627713877356564,0.9758958014266594,0.9893829819972303,0.9856547166347591
90,0.98260498046875,0.949010399194901,0.9738382099827882,0.9600027147478678,0.9738382099827882,0.9880783291033134,0.9799375886524823
91,0.9901123046875,0.9528152476653378,0.9758375748084345,0.9619562220874456,0.9758375748084345,0.9901254185347029,0.990108992216207
92,0.9919509887695312,0.9641802193324959,0.98176349587734,0.9736178966315248,0.98176349587734,0.9900465424372897,0.9924845075374676
93,0.9913520812988281,0.9718874007936508,0.9857433040065906,0.9766105919003115,0.9857433040065906,0.9950484364485863,0.9897644794171697
94,0.9629020690917969,0.8812431310294297,0.9368731946382786,0.9046634072959759,0.9368731946382786,0.9714612640506158,0.9595175104732805
95,0.98675537109375,0.954749833830755,0.9768511727761258,0.9648981849793209,0.9768511727761258,0.9891040181464679,0.98583049766057
96,0.9839744567871094,0.9427188437414781,0.9705149530808049,0.9755887623643624,0.9705149530808049,0.9654936461388074,0.9909202557023943
97,0.986083984375,0.9568641362185172,0.977956638387354,0.9730880230880231,0.977956638387354,0.9828742165865034,0.9875536671634818
98,0.979461669921875,0.9114968603083802,0.9536995631385229,0.9200876115886237,0.9536995631385229,0.9898604020136385,0.9766356500392963
