Batch,Pixel Accuracy,Jaccard Index,Dice Coefficient,Precision,F1 Score,Sensitivity,Specificity
46,0.8965234756469727,0.6102468129128665,0.7579543806815013,0.8490224692147769,0.7579543806815013,0.6845301173749592,0.962256230345691
47,0.8232138497488839,0.5297361394190486,0.6925849834733299,0.895437905229575,0.6925849834733299,0.5646654160781999,0.9640761512856043

Metric,Mean,Standard Deviation
Pixel Accuracy,0.8700641324817228,0.027179931185102604
Jaccard Index,0.5740376883557018,0.060211169990906144
Dice Coefficient,0.7274967129167685,0.049369092209746855
Precision,0.8928526353890417,0.032829572562397095
F1 Score,0.7274967129167685,0.049369092209746855
Sensitivity,0.615920106594418,0.062112521123065464
Specificity,0.9712329428336497,0.008765062484945999
