Batch,Pixel Accuracy,Jaccard Index,Dice Coefficient,Precision,F1 Score,Sensitivity,Specificity
35,0.8175840377807617,0.41609250841776535,0.5876628905871067,0.8970024020269158,0.5876628905871067,0.43696983297534703,0.9787537025925614
36,0.8691635131835938,0.5239661621524091,0.6876349031429586,0.9411522736338253,0.6876349031429586,0.5417139003286028,0.9877347951469174
37,0.8460416793823242,0.5347931831411264,0.6968928309241148,0.9355780282712589,0.6968928309241148,0.5552397507202843,0.9821105842793207
38,0.8828754425048828,0.5597307063580831,0.7177273667517066,0.9209616723094527,0.7177273667517066,0.587975236488522,0.9828868591511882
39,0.9075222015380859,0.6305904761904761,0.773450459079971,0.923088076198124,0.773450459079971,0.6655596120752046,0.9827571549305636
40,0.8478403091430664,0.45172231309535266,0.6223260592202283,0.8954869035048878,0.6223260592202283,0.4768629698688974,0.9801504436457354
41,0.8411092758178711,0.4614014443747616,0.6314506478022063,0.9375139580404882,0.6314506478022063,0.4760410239306262,0.9872948416763383
42,0.8553438186645508,0.4932565838926399,0.6606454499692377,0.9075854438160806,0.6606454499692377,0.5193408255509242,0.9803292244606369
43,0.8727798461914062,0.5771160838540131,0.7318625303011421,0.8919750515676063,0.7318625303011421,0.6204836318399481,0.970803963605594
44,0.8586978912353516,0.5210950757147244,0.6851577972137933,0.9103377790827677,0.6851577972137933,0.5492868970310658,0.9789701617068616
45,0.8709907531738281,0.4989740664745665,0.6657541016011069,0.8991117132388764,0.6657541016011069,0.5285682338032258,0.9809536408822028
46,0.8811769485473633,0.5462177222566195,0.7065210990589925,0.9090936643794099,0.7065210990589925,0.577775808732033,0.9809924677092483
47,0.8524060930524554,0.5329576337826093,0.6953325023960691,0.9349136053434006,0.6953325023960691,0.5534940363193525,0.9831462258386938

Metric,Mean,Standard Deviation
Pixel Accuracy,0.8564434776190205,0.02467044237087674
Jaccard Index,0.5220897243921003,0.04580072190671949
Dice Coefficient,0.6848181493728299,0.03987576214494157
Precision,0.9191819763586934,0.02140583438029772
F1 Score,0.6848181493728299,0.03987576214494157
Sensitivity,0.5471122212143577,0.047887217458370365
Specificity,0.9808483574318043,0.005791629587794816
